id,features
3547,"[0.2145252674818039, 0.19354604184627533, 1.2499823570251465, 0.0, 0.43972310423851013, 0.43859007954597473, 0.5408013463020325, 0.0, 0.0, 0.3830513656139374, 0.5415891408920288, 0.6594684720039368, 0.0, 0.39283621311187744, 0.03005889244377613, 0.0, 0.0, 0.0, 1.4948961734771729, 0.0]"
3557,"[0.5343489050865173, 0.0, 0.0, 0.0, 1.198944330215454, 0.5618035197257996, 1.0542232990264893, 0.566473126411438, 0.4015142023563385, 0.8947727084159851, 0.4025523066520691, 0.09215956181287766, 0.0, 0.6051161885261536, 0.13324682414531708, 0.0, 0.14955346286296844, 0.11979180574417114, 0.16337217390537262, 0.0]"
3567,"[0.1464347541332245, 0.9065074324607849, 0.7584313750267029, 1.003832459449768, 1.0302200317382812, 0.2562589943408966, 0.35260796546936035, 0.04210598021745682, 0.14213238656520844, 0.5680660009384155, 0.0, 0.0, 0.5115108489990234, 0.0, 0.3337741494178772, 0.31804847717285156, 0.3127271831035614, 0.38823452591896057, 0.4414310157299042, 0.0]"
3577,"[0.0, 0.0, 0.11287996172904968, 0.0, 0.10541469603776932, 0.0, 0.0, 0.4376622140407562, 0.09326881915330887, 0.0, 0.35620540380477905, 1.0548831224441528, 0.009582610800862312, 0.5538539886474609, 0.35867270827293396, 0.0, 0.6316875219345093, 1.4723422527313232, 0.030562713742256165, 0.2604757249355316]"
3587,"[0.05427389591932297, 0.0, 0.09120899438858032, 0.32478800415992737, 0.12616895139217377, 0.07861539721488953, 0.35336026549339294, 0.8500069975852966, 0.13649657368659973, 0.3380771279335022, 0.5842366218566895, 0.0, 0.5302042961120605, 0.34102287888526917, 0.08881065994501114, 0.8872212171554565, 0.8871436715126038, 0.1396707445383072, 0.0, 0.0]"
3597,"[0.0, 0.0, 0.24623681604862213, 0.7897891402244568, 0.3244114816188812, 1.0180307626724243, 0.0, 0.2855386435985565, 0.5270612239837646, 0.37988531589508057, 0.21631653606891632, 0.9124819040298462, 0.06491396576166153, 0.41763025522232056, 0.07558739930391312, 0.16687528789043427, 0.8226489424705505, 0.13958033919334412, 0.13777773082256317, 0.6452134847640991]"
3607,"[0.15770754218101501, 0.26922866702079773, 0.0, 0.10602949559688568, 0.7916802167892456, 0.2429492026567459, 0.0, 0.04734940826892853, 0.5938355326652527, 0.0, 0.47359880805015564, 0.26922351121902466, 0.4717642366886139, 0.0, 0.175695538520813, 1.304343342781067, 0.90082848072052, 0.6972693204879761, 0.05215463414788246, 0.014888659119606018]"
3617,"[0.6511274576187134, 0.38096368312835693, 0.023883026093244553, 0.0, 0.0, 0.06439386308193207, 0.4499184489250183, 0.8543443083763123, 0.5394058227539062, 0.7513191103935242, 0.0, 0.05281393602490425, 0.2787572741508484, 0.8786128759384155, 0.14014454185962677, 0.7950249314308167, 0.6362693905830383, 0.0, 0.645948052406311, 0.0]"
3627,"[0.9125787019729614, 0.4757334589958191, 0.03215642273426056, 0.800814688205719, 0.08195807039737701, 0.3953476846218109, 0.3171018362045288, 0.16072756052017212, 0.7320525050163269, 0.2412097156047821, 0.14183136820793152, 0.48231515288352966, 0.11513568460941315, 0.8410314321517944, 0.9802531599998474, 0.3540309965610504, 0.0, 0.0, 0.0, 0.623043954372406]"
3637,"[0.6110177040100098, 0.9738783836364746, 0.4369136095046997, 0.7444644570350647, 0.5318556427955627, 0.44013047218322754, 0.06812108308076859, 0.533225417137146, 0.553065836429596, 0.8341765403747559, 0.25758931040763855, 0.5243138074874878, 0.0, 0.05821063742041588, 0.2897837162017822, 0.1459657847881317, 0.43215349316596985, 0.009260659106075764, 0.04341436177492142, 0.11257371306419373]"
3647,"[0.5231214165687561, 0.7584436535835266, 0.8529083728790283, 0.25105106830596924, 0.20378990471363068, 0.13618993759155273, 0.8962751030921936, 0.0, 0.13849905133247375, 0.0, 0.49848026037216187, 0.0, 0.0, 0.4669303894042969, 0.8735935688018799, 0.23399235308170319, 0.7265185713768005, 0.5814926028251648, 0.0, 0.5968044400215149]"
3657,"[0.3299862742424011, 0.3288682699203491, 0.41945281624794006, 0.8037800192832947, 0.06321610510349274, 0.2517993152141571, 0.9000517129898071, 0.0, 0.3215419352054596, 0.43639642000198364, 0.5508972406387329, 0.0, 1.7278485298156738, 0.0, 0.5704153776168823, 0.2173425406217575, 0.24330635368824005, 0.26622718572616577, 0.0, 0.12968342006206512]"
3667,"[0.0, 1.4311227798461914, 0.4587244391441345, 0.0, 0.0, 0.022860931232571602, 0.0, 0.6321189999580383, 0.20688126981258392, 0.0, 0.7235538959503174, 0.06987497955560684, 0.7768580913543701, 0.0, 0.27510952949523926, 0.0, 0.2964915633201599, 0.0, 0.0, 0.3992692828178406]"
8,"[0.3122430443763733, 0.30445781350135803, 0.07027733325958252, 1.0950675010681152, 0.16704557836055756, 0.24331313371658325, 0.3648776710033417, 0.02305564656853676, 0.08995696902275085, 0.11613654345273972, 0.5866121649742126, 0.0, 0.3420425057411194, 0.5985832214355469, 0.935690701007843, 0.8792977929115295, 0.0, 6.172581379360054e-06, 0.0, 0.09132129698991776]"
18,"[0.2921081781387329, 0.012982129119336605, 0.024860594421625137, 0.4160875082015991, 0.25124114751815796, 0.06335505843162537, 0.7580941319465637, 0.08348482102155685, 1.2504569292068481, 0.25184136629104614, 0.24945548176765442, 0.0, 0.0, 0.6685090065002441, 0.0, 0.9040980339050293, 0.022207770496606827, 0.4609812796115875, 0.3547477424144745, 0.9445731043815613]"
28,"[0.06729184836149216, 0.6690292358398438, 1.1557819843292236, 0.0020474069751799107, 0.6628126502037048, 0.0, 0.09362978488206863, 0.7063075304031372, 0.0, 0.09320636093616486, 0.6832838654518127, 0.07974305748939514, 0.5062199831008911, 0.2373260110616684, 0.09457024931907654, 0.6380999684333801, 0.44184014201164246, 0.004825528711080551, 0.2586973309516907, 0.7504202723503113]"
38,"[0.0, 0.7981972694396973, 1.416739821434021, 0.417571485042572, 0.25064724683761597, 0.6489355564117432, 0.0, 0.0, 0.260573148727417, 0.26732420921325684, 0.03843091055750847, 0.0, 0.16630589962005615, 0.0541604720056057, 0.2275976836681366, 1.2655792236328125, 0.2548980116844177, 0.35385769605636597, 0.22280597686767578, 0.5553849339485168]"
48,"[0.023356983438134193, 0.11767960339784622, 0.03260483220219612, 0.31305480003356934, 0.45229917764663696, 1.244517207145691, 1.1348673105239868, 0.0, 0.6891538500785828, 0.7352419495582581, 0.3925682008266449, 0.0, 0.28273195028305054, 0.8385032415390015, 0.23861901462078094, 0.04600677639245987, 0.0, 0.020426172763109207, 0.4190186560153961, 0.0]"
58,"[0.0, 0.5029993653297424, 0.0, 0.1529543399810791, 1.4574661254882812, 0.21986065804958344, 0.1589394211769104, 1.0763922929763794, 0.0, 0.19782300293445587, 0.2997845411300659, 0.38770413398742676, 0.6121757626533508, 0.5397980809211731, 0.34220603108406067, 0.0, 0.18259406089782715, 0.22261503338813782, 0.027844125404953957, 0.4172741770744324]"
68,"[0.37281593680381775, 0.7286596894264221, 0.07256843894720078, 0.0, 0.0, 0.052778489887714386, 0.31789684295654297, 1.1045427322387695, 0.14455072581768036, 0.40667280554771423, 0.12825345993041992, 0.13698147237300873, 0.5706161260604858, 0.0, 0.01632758602499962, 0.04221125319600105, 0.519920289516449, 0.8203325867652893, 0.05240287259221077, 0.7860005497932434]"
78,"[0.588030993938446, 0.0, 0.09722171723842621, 0.2123258113861084, 0.16006265580654144, 0.0, 1.4454841613769531, 0.11485929042100906, 0.08721199631690979, 0.17422206699848175, 0.07045286893844604, 0.0, 0.4687054455280304, 0.0, 0.7484721541404724, 0.17587317526340485, 0.1373591125011444, 0.4438340663909912, 0.30558720231056213, 0.5736847519874573]"
88,"[0.0, 0.0, 0.8001729249954224, 0.4075833559036255, 0.0693514347076416, 0.7570945024490356, 0.19899088144302368, 0.3805212080478668, 0.0, 0.8439613580703735, 0.0, 0.20977434515953064, 0.05187758803367615, 0.0, 1.3645498752593994, 0.5237442851066589, 0.06879577040672302, 0.42143362760543823, 0.0, 0.4621106684207916]"
98,"[0.8566708564758301, 0.7402611970901489, 0.08466055989265442, 0.1304774284362793, 0.769313395023346, 0.7784878015518188, 0.874993622303009, 0.7940183877944946, 0.007262484636157751, 0.20516376197338104, 0.35250353813171387, 0.1459999829530716, 0.0, 0.33899083733558655, 0.3445812165737152, 0.0, 0.3510363698005676, 0.16206009685993195, 0.0, 0.19453421235084534]"
108,"[0.15763412415981293, 1.0055168867111206, 0.26172128319740295, 0.12127778679132462, 0.0, 0.8450531959533691, 0.11945489794015884, 0.42078983783721924, 0.0, 0.0, 0.15597838163375854, 0.0, 0.6289966106414795, 0.0, 0.29699885845184326, 0.0, 0.9192910194396973, 0.6228556632995605, 0.6972984671592712, 0.697644829750061]"
118,"[0.0, 0.0, 0.5373783111572266, 0.0, 1.0687798261642456, 0.4587269723415375, 0.0, 0.004866674542427063, 0.5334945917129517, 0.4798860549926758, 0.0, 1.105491042137146, 0.7780499458312988, 0.0, 0.0, 0.29764804244041443, 0.8194738626480103, 0.24205957353115082, 0.16199041903018951, 0.0]"
128,"[0.11871946603059769, 0.21855907142162323, 0.36528319120407104, 0.05977211520075798, 0.10291581600904465, 0.8914538025856018, 0.007249165326356888, 0.03867736831307411, 0.28128886222839355, 0.0, 0.7890241146087646, 0.1675707995891571, 0.6405488848686218, 0.11182162910699844, 0.20061969757080078, 1.120963454246521, 1.026291012763977, 0.07106368988752365, 0.0435270331799984, 0.004296788480132818]"
138,"[0.5262807011604309, 0.5935222506523132, 0.0, 0.4860244691371918, 0.6397313475608826, 0.6589677929878235, 0.74539715051651, 0.040106553584337234, 0.5100038647651672, 0.10908852517604828, 0.022987008094787598, 0.41335684061050415, 0.030042018741369247, 0.9103342890739441, 0.0, 0.0, 1.1250008344650269, 0.12418700009584427, 0.0, 0.03675983473658562]"
148,"[0.9835339784622192, 0.2194136083126068, 0.10198715329170227, 0.0, 0.5004264712333679, 0.23001235723495483, 1.1657354831695557, 0.49994993209838867, 0.5121359825134277, 0.7648072838783264, 0.3631846308708191, 0.11449617892503738, 0.31477099657058716, 0.03664125129580498, 0.04422781988978386, 0.7336090207099915, 0.2510526478290558, 0.0, 0.6593987345695496, 0.0]"
158,"[0.15297159552574158, 0.1496296226978302, 1.4654067754745483, 0.44887885451316833, 0.01422930508852005, 0.4203576147556305, 0.0, 0.10496427118778229, 0.0, 0.014308444224298, 0.733465313911438, 0.2728017568588257, 0.940522313117981, 0.07653776556253433, 0.2906767725944519, 0.23941949009895325, 0.2538336515426636, 0.008082005195319653, 0.33492228388786316, 0.10370883345603943]"
168,"[0.0, 0.3920775055885315, 0.8698409199714661, 0.0, 1.2640485763549805, 0.07169641554355621, 0.0, 0.5035330057144165, 0.5743427276611328, 0.08937442302703857, 0.7298822999000549, 0.19785025715827942, 0.606968104839325, 0.0, 0.0, 0.013033847324550152, 0.46193692088127136, 0.0, 0.4832060635089874, 0.7748336791992188]"
178,"[0.6508623361587524, 0.24855007231235504, 1.0322054624557495, 0.46235960721969604, 0.2993873357772827, 0.0, 0.3608270287513733, 0.2519819736480713, 0.08173125237226486, 0.6425198316574097, 0.38360193371772766, 0.21559199690818787, 0.22594258189201355, 0.3877052068710327, 0.9712837338447571, 0.0, 0.9241926074028015, 0.0782429501414299, 0.25903216004371643, 0.4555388391017914]"
188,"[0.0, 0.4825435280799866, 0.009239486418664455, 0.2761821746826172, 0.0462830625474453, 0.0, 0.5813877582550049, 0.0, 0.5480917096138, 0.3618219792842865, 0.13789629936218262, 0.955237627029419, 0.30504342913627625, 0.0, 1.1252658367156982, 0.15742692351341248, 0.0, 0.395640105009079, 0.2698725759983063, 0.822651743888855]"
198,"[0.019087688997387886, 0.0, 0.21915538609027863, 0.1292627453804016, 0.0, 0.12679007649421692, 1.2207857370376587, 0.3607417643070221, 0.5899083614349365, 0.483053594827652, 0.0, 1.0260307788848877, 0.08100270479917526, 0.2860034704208374, 0.34646111726760864, 0.005918570794165134, 0.14378875494003296, 1.1049344539642334, 0.0475267618894577, 0.48920300602912903]"
208,"[0.20679064095020294, 1.4408549070358276, 0.010419069789350033, 0.5594866275787354, 0.5338238477706909, 0.034794244915246964, 0.5722461938858032, 0.2670479416847229, 0.3317963480949402, 0.6552644371986389, 0.10235891491174698, 0.1277848482131958, 0.07288840413093567, 0.8991387486457825, 0.5060709118843079, 0.11322777718305588, 0.0, 0.20256592333316803, 0.22639186680316925, 0.0]"
218,"[0.7844468355178833, 0.14840167760849, 0.5205245018005371, 0.0, 0.0, 0.42019951343536377, 0.15037839114665985, 0.0, 1.0341522693634033, 0.4595256745815277, 0.8600186705589294, 0.5668228268623352, 0.06066633388400078, 0.0, 0.0, 0.5666115283966064, 0.012038134969770908, 0.2631661891937256, 0.8151124715805054, 0.878961980342865]"
228,"[0.08936339616775513, 0.9438730478286743, 0.8939160108566284, 0.8632652163505554, 0.07806803286075592, 0.7775459885597229, 0.9323307275772095, 0.0, 0.0, 0.6886042952537537, 0.4782647490501404, 0.10103873163461685, 0.0, 0.7325599193572998, 0.20552465319633484, 0.0, 0.06344124674797058, 0.0, 0.0, 0.48521000146865845]"
238,"[0.9195623397827148, 0.0, 0.03830409422516823, 0.0, 0.0, 0.3225073516368866, 0.29464176297187805, 0.28178519010543823, 0.5637648105621338, 0.515129566192627, 0.6820006966590881, 0.2316179722547531, 0.34528395533561707, 0.8846520185470581, 0.06896979361772537, 0.2445424497127533, 0.23238147795200348, 0.48902642726898193, 0.3085631728172302, 0.23151683807373047]"
248,"[0.09280036389827728, 0.8067129254341125, 0.1284693330526352, 0.7596305012702942, 0.0, 0.15118524432182312, 0.39764517545700073, 0.3913579285144806, 0.07525667548179626, 0.263955295085907, 0.11743602901697159, 0.0, 0.46061843633651733, 0.17089469730854034, 0.33028411865234375, 0.9321908354759216, 1.152262568473816, 0.5637960433959961, 0.7023564577102661, 0.0]"
258,"[0.0, 0.6550430655479431, 0.15791399776935577, 0.35017648339271545, 0.0, 0.24191942811012268, 0.6121404767036438, 0.33389613032341003, 0.7859933376312256, 0.0, 0.9876213073730469, 0.005795866250991821, 0.021407077088952065, 0.4549770951271057, 0.0, 0.8553017377853394, 0.16996322572231293, 1.1144235134124756, 0.0, 0.37825238704681396]"
268,"[1.0377415418624878, 0.35088199377059937, 0.0, 0.25758644938468933, 0.32857123017311096, 0.19089077413082123, 0.11721465736627579, 0.0, 0.020813055336475372, 0.04633839428424835, 1.032670021057129, 3.839745477307588e-05, 0.0, 0.829613447189331, 0.3566192388534546, 0.0, 0.7113971710205078, 0.0, 0.9380842447280884, 0.9050507545471191]"
278,"[0.5680398941040039, 0.017804209142923355, 1.084810733795166, 0.379174143075943, 0.01949852518737316, 0.0, 0.5290187001228333, 0.009637306444346905, 0.4237000644207001, 0.08644333481788635, 0.09525632113218307, 0.0, 0.08099829405546188, 0.6346972584724426, 1.1260406970977783, 0.20778772234916687, 1.1213386058807373, 0.0, 0.0, 0.3226165175437927]"
288,"[0.6737703680992126, 0.2904554605484009, 0.13325351476669312, 0.01616731472313404, 0.22369179129600525, 0.0, 0.7696026563644409, 1.3455615043640137, 0.8306624889373779, 0.0921744778752327, 0.2529759109020233, 0.18654802441596985, 0.24222825467586517, 0.0, 0.15745626389980316, 0.0, 0.06771112233400345, 0.5030567646026611, 0.24154430627822876, 0.24918077886104584]"
298,"[0.21336442232131958, 0.2080715000629425, 0.0, 0.5899350643157959, 0.1748712807893753, 0.4369184374809265, 1.327775478363037, 0.22699323296546936, 0.6196250915527344, 0.4586898982524872, 0.12439525872468948, 0.13169412314891815, 0.0, 0.040233444422483444, 0.0, 0.09203777462244034, 0.8290872573852539, 0.8725603222846985, 0.0, 0.5296493768692017]"
308,"[0.39359787106513977, 0.4794827401638031, 0.26184433698654175, 0.0, 0.0, 0.6559433341026306, 0.010914286598563194, 0.0, 1.3259825706481934, 0.2002892941236496, 0.17472237348556519, 0.12563778460025787, 0.3401359021663666, 0.39190590381622314, 0.3277083933353424, 0.12391050904989243, 0.0, 0.96819007396698, 0.2968186140060425, 0.5660560727119446]"
318,"[0.9630945324897766, 0.6685678958892822, 0.0, 0.4966697692871094, 0.0, 0.0, 0.3321616053581238, 0.6739029288291931, 0.7947994470596313, 0.5095891356468201, 0.7395125031471252, 0.8664315938949585, 0.8983866572380066, 0.20768991112709045, 0.0009008553461171687, 0.0, 0.007564334664493799, 0.0, 0.0, 0.055519185960292816]"
328,"[0.4231194853782654, 0.0, 0.021103031933307648, 0.30043572187423706, 0.4870118200778961, 0.33152854442596436, 0.551441490650177, 1.3339959383010864, 0.3886779546737671, 0.2292742133140564, 0.2787092924118042, 0.03928390517830849, 0.30827823281288147, 0.0, 0.2188238501548767, 1.0101735591888428, 0.0, 0.7146421670913696, 0.21177786588668823, 0.021443525329232216]"
338,"[0.0, 0.7941579222679138, 0.33059701323509216, 0.0, 0.08413776755332947, 0.2797907888889313, 0.0, 0.13294892013072968, 0.3402416706085205, 1.2546920776367188, 0.4422723352909088, 0.5957764983177185, 0.17696261405944824, 0.0639643594622612, 0.0, 0.5605460405349731, 0.5222155451774597, 0.4372395873069763, 0.8257889747619629, 0.6292217969894409]"
348,"[0.24014325439929962, 0.02817157469689846, 0.0, 1.0209487676620483, 0.5473780035972595, 0.0, 0.3583161234855652, 0.45162948966026306, 0.0, 0.3065059781074524, 1.1698483228683472, 0.17085856199264526, 0.010568865574896336, 1.1209529638290405, 0.27646908164024353, 0.0, 0.5073444247245789, 0.1302626132965088, 0.6826926469802856, 0.0676673874258995]"
358,"[0.3354707956314087, 0.20369145274162292, 0.0, 0.8322998881340027, 0.0, 0.0, 0.777223527431488, 1.128629207611084, 0.0, 0.0, 0.3332071304321289, 0.07965381443500519, 0.6220675110816956, 0.21140797436237335, 0.5816983580589294, 0.0, 0.0, 0.5362779498100281, 0.6416530013084412, 0.1955300122499466]"
368,"[0.17709775269031525, 0.5583191514015198, 0.0, 0.5973007678985596, 0.9237426519393921, 0.24830155074596405, 0.8548543453216553, 0.06308115273714066, 0.45202088356018066, 0.2563258111476898, 0.2837075889110565, 0.0, 0.4558425545692444, 0.533043384552002, 0.0, 0.11103855818510056, 0.8501458168029785, 0.04286402091383934, 0.8847826719284058, 0.035229992121458054]"
378,"[0.006023156922310591, 0.10415186733007431, 0.5755414962768555, 1.2280341386795044, 0.8651763200759888, 0.3721564710140228, 0.2692560851573944, 0.16138245165348053, 0.032906901091337204, 0.5258756279945374, 0.8315333127975464, 0.5057690739631653, 1.0182826519012451, 0.023123623803257942, 0.011976649984717369, 0.0, 0.10223101824522018, 0.0, 0.34944504499435425, 0.3327796757221222]"
388,"[0.879260778427124, 0.32876455783843994, 0.010528767481446266, 0.1939198225736618, 0.0, 0.2108144760131836, 0.051558997482061386, 0.0, 0.7362663745880127, 0.8011247515678406, 0.0457591786980629, 0.5230911374092102, 0.23599958419799805, 0.009696302004158497, 0.006596749648451805, 0.6540158987045288, 0.06534804403781891, 0.3779757618904114, 0.9047797918319702, 0.3991161286830902]"
398,"[0.5153053402900696, 0.6718369722366333, 0.23224736750125885, 0.4451461732387543, 0.25839924812316895, 0.5702268481254578, 0.381004273891449, 0.48945122957229614, 1.2928773164749146, 0.2906476557254791, 0.0, 0.1824847012758255, 1.2235033512115479, 0.0031948259565979242, 0.0, 0.05489199236035347, 0.0, 0.2035021185874939, 0.5534207224845886, 0.0]"
408,"[1.1359986066818237, 0.21851569414138794, 0.0037836243864148855, 0.9634644389152527, 0.22202086448669434, 0.5165911912918091, 0.2807660400867462, 0.1850353479385376, 0.0, 0.95493483543396, 0.5308583378791809, 0.0, 0.39550402760505676, 0.7012987732887268, 0.05939112976193428, 0.0, 0.4248391091823578, 0.0, 0.22706401348114014, 0.0]"
418,"[0.37641942501068115, 0.06250190734863281, 0.504385769367218, 1.3857476711273193, 0.3065263628959656, 0.6645238399505615, 0.0, 0.09344178438186646, 0.11340253800153732, 0.6089968681335449, 0.17076441645622253, 0.3255985677242279, 0.0, 0.11451650410890579, 0.0, 0.7773639559745789, 0.11476601660251617, 0.6885890960693359, 0.3360915780067444, 0.0]"
428,"[0.4432046115398407, 0.296323299407959, 0.0, 0.9762683510780334, 0.9986636638641357, 0.0, 0.0, 0.42172175645828247, 0.1791597157716751, 0.0, 0.0, 0.1723078191280365, 0.0, 0.16914333403110504, 0.41145631670951843, 0.0, 0.0, 0.5320683717727661, 0.5616108179092407, 1.1985228061676025]"
438,"[0.5292523503303528, 0.347834050655365, 0.0, 0.5585317611694336, 0.08528109639883041, 0.0, 0.6767563223838806, 0.8616039156913757, 0.7887846827507019, 0.0, 0.1419714242219925, 0.19079077243804932, 0.5062865614891052, 0.38821491599082947, 0.3006073832511902, 0.47386714816093445, 0.0, 0.6502375602722168, 1.0537433624267578, 0.019408784806728363]"
448,"[0.0031374020036309958, 0.508007287979126, 0.30229246616363525, 0.7813511490821838, 0.15906420350074768, 0.0, 0.053749218583106995, 0.16112039983272552, 0.7987632155418396, 0.5042547583580017, 0.3307473361492157, 1.3219047784805298, 0.19517050683498383, 0.05999990180134773, 0.5585482120513916, 0.005837308708578348, 0.10550881922245026, 0.19831250607967377, 0.2282353788614273, 0.14594672620296478]"
458,"[0.0, 1.3376686573028564, 1.1939795017242432, 0.7547727227210999, 0.024872777983546257, 0.090322345495224, 0.60150146484375, 0.0, 0.3923422694206238, 0.36107346415519714, 0.0, 0.29158949851989746, 0.04230659455060959, 0.2823893427848816, 0.0, 0.2662615180015564, 0.4078504741191864, 0.0, 0.0, 0.4518297016620636]"
468,"[0.646498441696167, 0.4021807312965393, 0.5632053017616272, 0.0, 0.0, 0.2773338556289673, 0.6314605474472046, 0.0, 0.6766771078109741, 0.08390307426452637, 0.0, 0.0, 0.0, 0.0, 0.4170888662338257, 0.0, 0.4748791754245758, 0.7716591954231262, 1.5524356365203857, 0.0]"
478,"[0.04443218931555748, 0.3227567970752716, 0.2546852231025696, 0.0, 0.8524454236030579, 0.33872315287590027, 0.3384052813053131, 1.065848469734192, 0.08161387592554092, 0.0, 0.39362984895706177, 0.0575462207198143, 0.8749404549598694, 0.5791471004486084, 0.40932393074035645, 0.0, 0.0, 0.46857714653015137, 0.2670619487762451, 0.9743244647979736]"
488,"[0.2794072926044464, 0.2374495565891266, 0.0, 0.48361796140670776, 0.0, 0.9589037299156189, 0.42962846159935, 0.13617785274982452, 0.39585503935813904, 1.401894211769104, 0.8098464012145996, 0.0, 0.5091863870620728, 0.3154662251472473, 0.23133835196495056, 0.17621003091335297, 0.7710609436035156, 0.0, 0.19615741074085236, 0.2715592682361603]"
498,"[1.1232413053512573, 0.15328454971313477, 0.4156578481197357, 0.13359831273555756, 0.010246633552014828, 0.9751091599464417, 0.10790009796619415, 0.17671678960323334, 0.0, 0.38814929127693176, 0.5807634592056274, 0.281535267829895, 0.8391401171684265, 0.0, 0.0, 1.2392607927322388, 0.21424299478530884, 0.12825749814510345, 0.14212262630462646, 0.13999424874782562]"
508,"[0.5383142232894897, 0.0, 1.283015489578247, 0.6821177005767822, 0.47821903228759766, 0.4012952148914337, 0.6071006655693054, 0.3323342204093933, 0.0, 0.296949565410614, 0.5299933552742004, 0.7873331904411316, 0.0, 0.10307328402996063, 0.40206435322761536, 0.22567814588546753, 0.5810696482658386, 0.01915678381919861, 0.0, 0.22815413773059845]"
518,"[0.6060268878936768, 0.0, 0.8841317296028137, 0.0, 0.0, 1.215200662612915, 0.0, 0.0, 0.5797531008720398, 1.1977028846740723, 0.1839967668056488, 0.008044231683015823, 0.38236576318740845, 0.010587523691356182, 0.24566644430160522, 0.06926017999649048, 0.0, 0.09299807995557785, 0.9754284024238586, 0.18757791817188263]"
528,"[0.2928805649280548, 0.424411416053772, 0.3102845251560211, 0.4820474684238434, 0.06954538822174072, 0.2039647102355957, 0.8578933477401733, 0.41460469365119934, 0.5026348829269409, 0.0, 0.892250657081604, 0.6674488186836243, 0.32632261514663696, 0.020258281379938126, 0.2350560873746872, 0.8899565935134888, 0.0, 0.29825687408447266, 0.14290165901184082, 0.0]"
538,"[0.5861759185791016, 0.1637551337480545, 0.0, 0.10789833962917328, 0.41965728998184204, 0.0, 0.4259430468082428, 0.6225886940956116, 0.6789607405662537, 0.46820268034935, 0.0, 0.023239541798830032, 0.0, 0.00305613549426198, 0.8358754515647888, 0.8335569500923157, 0.2851564884185791, 0.2865566313266754, 1.2860945463180542, 0.2611438035964966]"
548,"[0.0, 0.0, 0.22435450553894043, 0.197663813829422, 0.23612117767333984, 0.15464985370635986, 0.5845345258712769, 0.4503217339515686, 0.19131895899772644, 0.09611322730779648, 1.10419762134552, 0.37752285599708557, 0.4532151222229004, 0.18234732747077942, 1.1635757684707642, 0.03159027546644211, 0.03983351215720177, 0.38213565945625305, 0.3613457679748535, 0.6133027672767639]"
558,"[0.45771706104278564, 0.8059334754943848, 0.09586434811353683, 0.3556973934173584, 1.3842600584030151, 0.3036493957042694, 0.26983267068862915, 0.06727678328752518, 0.9857832789421082, 0.0, 0.047229938209056854, 0.6738141775131226, 0.21319904923439026, 0.1748356819152832, 0.12206408381462097, 0.7838166356086731, 0.2847253978252411, 0.0, 0.2650664746761322, 0.38324233889579773]"
568,"[0.43148311972618103, 0.8497001528739929, 0.0, 0.6877889037132263, 0.4460373520851135, 0.0, 0.2659997344017029, 0.30024653673171997, 0.31001079082489014, 0.38567110896110535, 0.8069481253623962, 0.0, 0.5639968514442444, 0.33129727840423584, 0.02812688611447811, 0.0, 0.0, 0.526686429977417, 0.017534200102090836, 1.1947085857391357]"
578,"[0.4365439713001251, 0.0, 0.0, 0.029224280267953873, 1.2136561870574951, 0.876774787902832, 0.8246801495552063, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4375593066215515, 0.20673887431621552, 0.279901921749115, 0.6847494840621948, 0.3805173933506012, 0.20065411925315857, 0.5986152291297913, 0.2779890298843384]"
588,"[0.25920239090919495, 0.3784978687763214, 0.5984514355659485, 0.0, 0.004282901529222727, 1.3926998376846313, 0.25267425179481506, 0.1384599208831787, 0.0, 0.6383426785469055, 0.0976167619228363, 0.0, 0.39164867997169495, 0.49539658427238464, 0.0563550665974617, 0.6886639595031738, 0.5333862900733948, 0.23478421568870544, 0.0, 0.3628179728984833]"
598,"[0.19502511620521545, 1.7103469371795654, 0.44043096899986267, 0.29762518405914307, 0.09365256875753403, 0.0, 0.5402593016624451, 0.18135486543178558, 0.2574257552623749, 0.0, 0.6631258726119995, 0.0, 0.09599505364894867, 0.1709563285112381, 0.19856953620910645, 0.0, 0.11616852134466171, 0.7089763879776001, 0.33278465270996094, 0.06614091992378235]"
608,"[0.6078223586082458, 0.25887733697891235, 0.40674954652786255, 0.3136465549468994, 0.00288188923150301, 0.0, 0.14996159076690674, 0.0, 0.645683765411377, 0.09796890616416931, 0.03187262639403343, 0.8065050840377808, 0.3053308129310608, 1.0343236923217773, 0.40711313486099243, 0.041635580360889435, 0.5677527785301208, 0.8489096760749817, 0.8135077953338623, 0.0]"
618,"[0.6578118801116943, 0.7404155731201172, 0.0, 0.3186412751674652, 0.3922686278820038, 0.27716755867004395, 0.0, 0.0, 0.8187075257301331, 0.49820178747177124, 0.31334465742111206, 0.0, 0.07086154073476791, 0.0, 0.4811394214630127, 0.2912222146987915, 0.5889906883239746, 0.0, 0.0, 1.0485949516296387]"
628,"[0.6104431748390198, 0.5007049441337585, 0.5462293028831482, 0.508545458316803, 0.21863587200641632, 0.3386208713054657, 0.06224972754716873, 0.1492217779159546, 0.21845407783985138, 0.05211133882403374, 0.0, 0.29321008920669556, 1.381320834159851, 0.0, 0.0, 0.7558616995811462, 0.7162989974021912, 0.0, 0.6352185010910034, 0.2850996255874634]"
